id,emotion,original_pred,ko_pred,changed,layer,act_type,knockout_type
A-terror-08,terror,fear,fear,false,12,m,random
A-terror-09,terror,anxiety,anxiety,false,12,m,random
A-terror-10,terror,fear,fear,false,12,m,random
A-vigilance-01,vigilance,fear,fear,false,12,m,random
A-vigilance-02,vigilance,anxiety,anxiety,false,12,m,random
A-vigilance-03,vigilance,fear,fear,false,12,m,random
A-vigilance-04,vigilance,anxiety,anxiety,false,12,m,random
A-vigilance-05,vigilance,anxiety,anxiety,false,12,m,random
A-vigilance-06,vigilance,stress,anxiety,true,12,m,random
A-vigilance-07,vigilance,anxiety,anxiety,false,12,m,random
A-vigilance-08,vigilance,anticipation,anticipation,false,12,m,random
A-vigilance-09,vigilance,anxiety,anxiety,false,12,m,random
A-vigilance-10,vigilance,anxiety,anxiety,false,12,m,random
A-admiration-01,admiration,surprise,surprise,false,13,m,random
A-admiration-02,admiration,relief,relief,false,13,m,random
A-admiration-03,admiration,relief,relief,false,13,m,random
A-admiration-04,admiration,trust,trust,false,13,m,random
A-admiration-05,admiration,relief,relief,false,13,m,random
A-admiration-06,admiration,relief,relief,false,13,m,random
A-admiration-07,admiration,relief,relief,false,13,m,random
A-admiration-08,admiration,trust,trust,false,13,m,random
A-admiration-09,admiration,betrayal,betrayal,false,13,m,random
A-admiration-10,admiration,relief,relief,false,13,m,random
A-amazement-01,amazement,surprise,surprise,false,13,m,random
A-amazement-02,amazement,surprise,surprise,false,13,m,random
A-amazement-03,amazement,surprise,surprise,false,13,m,random
A-amazement-04,amazement,surprise,surprise,false,13,m,random
A-amazement-05,amazement,surprise,surprise,false,13,m,random
A-amazement-06,amazement,confusion,confusion,false,13,m,random
A-amazement-07,amazement,surprise,surprise,false,13,m,random
A-amazement-08,amazement,surprise,surprise,false,13,m,random
A-amazement-09,amazement,surprise,surprise,false,13,m,random
A-amazement-10,amazement,surprise,surprise,false,13,m,random
A-ecstasy-01,ecstasy,pride,pride,false,13,m,random
A-ecstasy-02,ecstasy,relief,relief,false,13,m,random
A-ecstasy-03,ecstasy,happiness,happiness,false,13,m,random
A-ecstasy-04,ecstasy,joy,joy,false,13,m,random
A-ecstasy-05,ecstasy,joy,joy,false,13,m,random
A-ecstasy-06,ecstasy,pride,pride,false,13,m,random
A-ecstasy-07,ecstasy,pride,pride,false,13,m,random
A-ecstasy-08,ecstasy,joy,joy,false,13,m,random
A-ecstasy-09,ecstasy,excitement,excitement,false,13,m,random
A-ecstasy-10,ecstasy,joy,joy,false,13,m,random
A-grief-01,grief,sadness,sadness,false,13,m,random
A-grief-02,grief,sadness,sadness,false,13,m,random
A-grief-03,grief,grief,grief,false,13,m,random
A-grief-04,grief,fear,fear,false,13,m,random
A-grief-05,grief,grief,grief,false,13,m,random
A-grief-06,grief,sadness,sadness,false,13,m,random
A-grief-07,grief,sadness,sadness,false,13,m,random
A-grief-08,grief,sadness,sadness,false,13,m,random
A-grief-09,grief,sadness,sadness,false,13,m,random
A-grief-10,grief,sadness,sadness,false,13,m,random
A-loathing-01,loathing,disgust,disgust,false,13,m,random
A-loathing-02,loathing,disappointment,disappointment,false,13,m,random
A-loathing-03,loathing,anger,anger,false,13,m,random
A-loathing-04,loathing,disgust,disgust,false,13,m,random
A-loathing-05,loathing,disgust,disgust,false,13,m,random
A-loathing-06,loathing,disgust,disgust,false,13,m,random
A-loathing-07,loathing,anger,anger,false,13,m,random
A-loathing-08,loathing,disgust,disgust,false,13,m,random
A-loathing-09,loathing,disgust,disgust,false,13,m,random
A-loathing-10,loathing,frustration,frustration,false,13,m,random
A-rage-01,rage,anger,anger,false,13,m,random
A-rage-02,rage,anger,anger,false,13,m,random
A-rage-03,rage,anger,anger,false,13,m,random
A-rage-04,rage,anger,anger,false,13,m,random
A-rage-05,rage,anger,anger,false,13,m,random
A-rage-06,rage,anger,anger,false,13,m,random
A-rage-07,rage,anger,anger,false,13,m,random
A-rage-08,rage,anger,anger,false,13,m,random
A-rage-09,rage,anger,anger,false,13,m,random
A-rage-10,rage,anger,anger,false,13,m,random
A-terror-01,terror,fear,fear,false,13,m,random
A-terror-02,terror,fear,fear,false,13,m,random
A-terror-03,terror,fear,fear,false,13,m,random
A-terror-04,terror,fear,fear,false,13,m,random
A-terror-05,terror,fear,fear,false,13,m,random
A-terror-06,terror,fear,fear,false,13,m,random
A-terror-07,terror,fear,fear,false,13,m,random
A-terror-08,terror,fear,fear,false,13,m,random
A-terror-09,terror,anxiety,fear,true,13,m,random
A-terror-10,terror,fear,fear,false,13,m,random
A-vigilance-01,vigilance,fear,fear,false,13,m,random
A-vigilance-02,vigilance,anxiety,anxiety,false,13,m,random
A-vigilance-03,vigilance,fear,fear,false,13,m,random
A-vigilance-04,vigilance,anxiety,anxiety,false,13,m,random
A-vigilance-05,vigilance,anxiety,anxiety,false,13,m,random
A-vigilance-06,vigilance,stress,anxiety,true,13,m,random
A-vigilance-07,vigilance,anxiety,anxiety,false,13,m,random
A-vigilance-08,vigilance,anticipation,anticipation,false,13,m,random
A-vigilance-09,vigilance,anxiety,anxiety,false,13,m,random
A-vigilance-10,vigilance,anxiety,anxiety,false,13,m,random
A-admiration-01,admiration,surprise,surprise,false,14,m,random
A-admiration-02,admiration,relief,relief,false,14,m,random
A-admiration-03,admiration,relief,relief,false,14,m,random
A-admiration-04,admiration,trust,trust,false,14,m,random
A-admiration-05,admiration,relief,relief,false,14,m,random
A-admiration-06,admiration,relief,relief,false,14,m,random
A-admiration-07,admiration,relief,relief,false,14,m,random
A-admiration-08,admiration,trust,trust,false,14,m,random
A-admiration-09,admiration,betrayal,betrayal,false,14,m,random
A-admiration-10,admiration,relief,relief,false,14,m,random
A-amazement-01,amazement,surprise,surprise,false,14,m,random
A-amazement-02,amazement,surprise,surprise,false,14,m,random
A-amazement-03,amazement,surprise,surprise,false,14,m,random
A-amazement-04,amazement,surprise,surprise,false,14,m,random
A-amazement-05,amazement,surprise,surprise,false,14,m,random
A-amazement-06,amazement,confusion,confusion,false,14,m,random
A-amazement-07,amazement,surprise,surprise,false,14,m,random
A-amazement-08,amazement,surprise,surprise,false,14,m,random
A-amazement-09,amazement,surprise,surprise,false,14,m,random
A-amazement-10,amazement,surprise,surprise,false,14,m,random
A-ecstasy-01,ecstasy,pride,pride,false,14,m,random
A-ecstasy-02,ecstasy,relief,relief,false,14,m,random
A-ecstasy-03,ecstasy,happiness,relief,true,14,m,random
A-ecstasy-04,ecstasy,joy,joy,false,14,m,random
A-ecstasy-05,ecstasy,joy,joy,false,14,m,random
A-ecstasy-06,ecstasy,pride,pride,false,14,m,random
A-ecstasy-07,ecstasy,pride,pride,false,14,m,random
A-ecstasy-08,ecstasy,joy,joy,false,14,m,random
A-ecstasy-09,ecstasy,excitement,excitement,false,14,m,random
A-ecstasy-10,ecstasy,joy,joy,false,14,m,random
A-grief-01,grief,sadness,sadness,false,14,m,random
A-grief-02,grief,sadness,sadness,false,14,m,random
A-grief-03,grief,grief,grief,false,14,m,random
A-grief-04,grief,fear,fear,false,14,m,random
A-grief-05,grief,grief,grief,false,14,m,random
A-grief-06,grief,sadness,sadness,false,14,m,random
A-grief-07,grief,sadness,grief,true,14,m,random
A-grief-08,grief,sadness,sadness,false,14,m,random
A-grief-09,grief,sadness,sadness,false,14,m,random
A-grief-10,grief,sadness,sadness,false,14,m,random
A-loathing-01,loathing,disgust,disgust,false,14,m,random
A-loathing-02,loathing,disappointment,disappointment,false,14,m,random
A-loathing-03,loathing,anger,anger,false,14,m,random
A-loathing-04,loathing,disgust,disgust,false,14,m,random
A-loathing-05,loathing,disgust,disgust,false,14,m,random
A-loathing-06,loathing,disgust,disgust,false,14,m,random
A-loathing-07,loathing,anger,anger,false,14,m,random
A-loathing-08,loathing,disgust,disgust,false,14,m,random
A-loathing-09,loathing,disgust,disgust,false,14,m,random
A-loathing-10,loathing,frustration,frustration,false,14,m,random
A-rage-01,rage,anger,anger,false,14,m,random
A-rage-02,rage,anger,anger,false,14,m,random
A-rage-03,rage,anger,anger,false,14,m,random
A-rage-04,rage,anger,anger,false,14,m,random
A-rage-05,rage,anger,anger,false,14,m,random
A-rage-06,rage,anger,anger,false,14,m,random
A-rage-07,rage,anger,anger,false,14,m,random
A-rage-08,rage,anger,anger,false,14,m,random
A-rage-09,rage,anger,anger,false,14,m,random
A-rage-10,rage,anger,anger,false,14,m,random
A-terror-01,terror,fear,fear,false,14,m,random
A-terror-02,terror,fear,fear,false,14,m,random
A-terror-03,terror,fear,fear,false,14,m,random
A-terror-04,terror,fear,fear,false,14,m,random
A-terror-05,terror,fear,fear,false,14,m,random
A-terror-06,terror,fear,fear,false,14,m,random
A-terror-07,terror,fear,fear,false,14,m,random
A-terror-08,terror,fear,fear,false,14,m,random
A-terror-09,terror,anxiety,anxiety,false,14,m,random
A-terror-10,terror,fear,fear,false,14,m,random
A-vigilance-01,vigilance,fear,fear,false,14,m,random
A-vigilance-02,vigilance,anxiety,anxiety,false,14,m,random
A-vigilance-03,vigilance,fear,fear,false,14,m,random
A-vigilance-04,vigilance,anxiety,anxiety,false,14,m,random
A-vigilance-05,vigilance,anxiety,anxiety,false,14,m,random
A-vigilance-06,vigilance,stress,anxiety,true,14,m,random
A-vigilance-07,vigilance,anxiety,anxiety,false,14,m,random
A-vigilance-08,vigilance,anticipation,anticipation,false,14,m,random
A-vigilance-09,vigilance,anxiety,anxiety,false,14,m,random
A-vigilance-10,vigilance,anxiety,anxiety,false,14,m,random
A-admiration-01,admiration,surprise,surprise,false,15,m,random
A-admiration-02,admiration,relief,relief,false,15,m,random
A-admiration-03,admiration,relief,relief,false,15,m,random
A-admiration-04,admiration,trust,trust,false,15,m,random
A-admiration-05,admiration,relief,relief,false,15,m,random
A-admiration-06,admiration,relief,relief,false,15,m,random
A-admiration-07,admiration,relief,relief,false,15,m,random
A-admiration-08,admiration,trust,trust,false,15,m,random
A-admiration-09,admiration,betrayal,betrayal,false,15,m,random
A-admiration-10,admiration,relief,relief,false,15,m,random
A-amazement-01,amazement,surprise,surprise,false,15,m,random
A-amazement-02,amazement,surprise,surprise,false,15,m,random
A-amazement-03,amazement,surprise,surprise,false,15,m,random
A-amazement-04,amazement,surprise,surprise,false,15,m,random
A-amazement-05,amazement,surprise,surprise,false,15,m,random
A-amazement-06,amazement,confusion,confusion,false,15,m,random
A-amazement-07,amazement,surprise,surprise,false,15,m,random
A-amazement-08,amazement,surprise,surprise,false,15,m,random
A-amazement-09,amazement,surprise,surprise,false,15,m,random
A-amazement-10,amazement,surprise,surprise,false,15,m,random
A-ecstasy-01,ecstasy,pride,pride,false,15,m,random
A-ecstasy-02,ecstasy,relief,relief,false,15,m,random
A-ecstasy-03,ecstasy,happiness,relief,true,15,m,random
A-ecstasy-04,ecstasy,joy,joy,false,15,m,random
A-ecstasy-05,ecstasy,joy,joy,false,15,m,random
A-ecstasy-06,ecstasy,pride,pride,false,15,m,random
A-ecstasy-07,ecstasy,pride,pride,false,15,m,random
A-ecstasy-08,ecstasy,joy,joy,false,15,m,random
A-ecstasy-09,ecstasy,excitement,excitement,false,15,m,random
A-ecstasy-10,ecstasy,joy,joy,false,15,m,random
A-grief-01,grief,sadness,sadness,false,15,m,random
A-grief-02,grief,sadness,sadness,false,15,m,random
A-grief-03,grief,grief,grief,false,15,m,random
A-grief-04,grief,fear,fear,false,15,m,random
A-grief-05,grief,grief,grief,false,15,m,random
A-grief-06,grief,sadness,sadness,false,15,m,random
A-grief-07,grief,sadness,sadness,false,15,m,random
A-grief-08,grief,sadness,sadness,false,15,m,random
A-grief-09,grief,sadness,sadness,false,15,m,random
A-grief-10,grief,sadness,sadness,false,15,m,random
A-loathing-01,loathing,disgust,disgust,false,15,m,random
A-loathing-02,loathing,disappointment,disappointment,false,15,m,random
A-loathing-03,loathing,anger,anger,false,15,m,random
A-loathing-04,loathing,disgust,disgust,false,15,m,random
A-loathing-05,loathing,disgust,disgust,false,15,m,random
A-loathing-06,loathing,disgust,disgust,false,15,m,random
A-loathing-07,loathing,anger,anger,false,15,m,random
A-loathing-08,loathing,disgust,disgust,false,15,m,random
A-loathing-09,loathing,disgust,disgust,false,15,m,random
A-loathing-10,loathing,frustration,frustration,false,15,m,random
A-rage-01,rage,anger,anger,false,15,m,random
A-rage-02,rage,anger,anger,false,15,m,random
A-rage-03,rage,anger,anger,false,15,m,random
A-rage-04,rage,anger,anger,false,15,m,random
A-rage-05,rage,anger,anger,false,15,m,random
A-rage-06,rage,anger,anger,false,15,m,random
A-rage-07,rage,anger,anger,false,15,m,random
A-rage-08,rage,anger,anger,false,15,m,random
A-rage-09,rage,anger,anger,false,15,m,random
A-rage-10,rage,anger,anger,false,15,m,random
A-terror-01,terror,fear,fear,false,15,m,random
A-terror-02,terror,fear,fear,false,15,m,random
A-terror-03,terror,fear,fear,false,15,m,random
A-terror-04,terror,fear,fear,false,15,m,random
A-terror-05,terror,fear,fear,false,15,m,random
A-terror-06,terror,fear,fear,false,15,m,random
A-terror-07,terror,fear,fear,false,15,m,random
A-terror-08,terror,fear,fear,false,15,m,random
A-terror-09,terror,anxiety,anxiety,false,15,m,random
A-terror-10,terror,fear,fear,false,15,m,random
A-vigilance-01,vigilance,fear,fear,false,15,m,random
A-vigilance-02,vigilance,anxiety,anxiety,false,15,m,random
A-vigilance-03,vigilance,fear,fear,false,15,m,random
A-vigilance-04,vigilance,anxiety,anxiety,false,15,m,random
A-vigilance-05,vigilance,anxiety,anxiety,false,15,m,random
A-vigilance-06,vigilance,stress,anxiety,true,15,m,random
A-vigilance-07,vigilance,anxiety,anxiety,false,15,m,random
A-vigilance-08,vigilance,anticipation,anticipation,false,15,m,random
A-vigilance-09,vigilance,anxiety,anxiety,false,15,m,random
A-vigilance-10,vigilance,anxiety,anxiety,false,15,m,random
A-admiration-01,admiration,surprise,surprise,false,16,m,random
A-admiration-02,admiration,relief,relief,false,16,m,random
A-admiration-03,admiration,relief,relief,false,16,m,random
A-admiration-04,admiration,trust,trust,false,16,m,random
A-admiration-05,admiration,relief,relief,false,16,m,random
A-admiration-06,admiration,relief,relief,false,16,m,random
A-admiration-07,admiration,relief,relief,false,16,m,random
A-admiration-08,admiration,trust,trust,false,16,m,random
A-admiration-09,admiration,betrayal,betrayal,false,16,m,random
A-admiration-10,admiration,relief,relief,false,16,m,random
A-amazement-01,amazement,surprise,surprise,false,16,m,random
A-amazement-02,amazement,surprise,surprise,false,16,m,random
A-amazement-03,amazement,surprise,surprise,false,16,m,random
A-amazement-04,amazement,surprise,surprise,false,16,m,random
A-amazement-05,amazement,surprise,surprise,false,16,m,random
A-amazement-06,amazement,confusion,confusion,false,16,m,random
A-amazement-07,amazement,surprise,surprise,false,16,m,random
A-amazement-08,amazement,surprise,surprise,false,16,m,random
A-amazement-09,amazement,surprise,surprise,false,16,m,random
A-amazement-10,amazement,surprise,surprise,false,16,m,random
A-ecstasy-01,ecstasy,pride,pride,false,16,m,random
A-ecstasy-02,ecstasy,relief,relief,false,16,m,random
A-ecstasy-03,ecstasy,happiness,relief,true,16,m,random
A-ecstasy-04,ecstasy,joy,joy,false,16,m,random
A-ecstasy-05,ecstasy,joy,joy,false,16,m,random
A-ecstasy-06,ecstasy,pride,pride,false,16,m,random
A-ecstasy-07,ecstasy,pride,pride,false,16,m,random
A-ecstasy-08,ecstasy,joy,joy,false,16,m,random
A-ecstasy-09,ecstasy,excitement,excitement,false,16,m,random
A-ecstasy-10,ecstasy,joy,joy,false,16,m,random
A-grief-01,grief,sadness,sadness,false,16,m,random
A-grief-02,grief,sadness,sadness,false,16,m,random
A-grief-03,grief,grief,grief,false,16,m,random
A-grief-04,grief,fear,fear,false,16,m,random
A-grief-05,grief,grief,grief,false,16,m,random
A-grief-06,grief,sadness,sadness,false,16,m,random
A-grief-07,grief,sadness,sadness,false,16,m,random
A-grief-08,grief,sadness,sadness,false,16,m,random
A-grief-09,grief,sadness,sadness,false,16,m,random
A-grief-10,grief,sadness,sadness,false,16,m,random
A-loathing-01,loathing,disgust,disgust,false,16,m,random
A-loathing-02,loathing,disappointment,disappointment,false,16,m,random
A-loathing-03,loathing,anger,anger,false,16,m,random
A-loathing-04,loathing,disgust,disgust,false,16,m,random
A-loathing-05,loathing,disgust,disgust,false,16,m,random
A-loathing-06,loathing,disgust,disgust,false,16,m,random
A-loathing-07,loathing,anger,anger,false,16,m,random
A-loathing-08,loathing,disgust,disgust,false,16,m,random
A-loathing-09,loathing,disgust,disgust,false,16,m,random
A-loathing-10,loathing,frustration,frustration,false,16,m,random
A-rage-01,rage,anger,anger,false,16,m,random
A-rage-02,rage,anger,anger,false,16,m,random
A-rage-03,rage,anger,anger,false,16,m,random
A-rage-04,rage,anger,anger,false,16,m,random
A-rage-05,rage,anger,anger,false,16,m,random
A-rage-06,rage,anger,anger,false,16,m,random
A-rage-07,rage,anger,anger,false,16,m,random
A-rage-08,rage,anger,anger,false,16,m,random
A-rage-09,rage,anger,anger,false,16,m,random
A-rage-10,rage,anger,anger,false,16,m,random
A-terror-01,terror,fear,fear,false,16,m,random
A-terror-02,terror,fear,fear,false,16,m,random
A-terror-03,terror,fear,fear,false,16,m,random
A-terror-04,terror,fear,fear,false,16,m,random
A-terror-05,terror,fear,fear,false,16,m,random
A-terror-06,terror,fear,fear,false,16,m,random
A-terror-07,terror,fear,fear,false,16,m,random
A-terror-08,terror,fear,fear,false,16,m,random
A-terror-09,terror,anxiety,anxiety,false,16,m,random
A-terror-10,terror,fear,fear,false,16,m,random
A-vigilance-01,vigilance,fear,fear,false,16,m,random
A-vigilance-02,vigilance,anxiety,anxiety,false,16,m,random
A-vigilance-03,vigilance,fear,fear,false,16,m,random
A-vigilance-04,vigilance,anxiety,anxiety,false,16,m,random
A-vigilance-05,vigilance,anxiety,anxiety,false,16,m,random
A-vigilance-06,vigilance,stress,anxiety,true,16,m,random
A-vigilance-07,vigilance,anxiety,anxiety,false,16,m,random
A-vigilance-08,vigilance,anticipation,anticipation,false,16,m,random
A-vigilance-09,vigilance,anxiety,anxiety,false,16,m,random
A-vigilance-10,vigilance,anxiety,anxiety,false,16,m,random
A-admiration-01,admiration,surprise,surprise,false,17,m,random
A-admiration-02,admiration,relief,relief,false,17,m,random
A-admiration-03,admiration,relief,relief,false,17,m,random
A-admiration-04,admiration,trust,trust,false,17,m,random
A-admiration-05,admiration,relief,relief,false,17,m,random
A-admiration-06,admiration,relief,relief,false,17,m,random
A-admiration-07,admiration,relief,relief,false,17,m,random
A-admiration-08,admiration,trust,trust,false,17,m,random
A-admiration-09,admiration,betrayal,betrayal,false,17,m,random
A-admiration-10,admiration,relief,relief,false,17,m,random
A-amazement-01,amazement,surprise,surprise,false,17,m,random
A-amazement-02,amazement,surprise,surprise,false,17,m,random
A-amazement-03,amazement,surprise,surprise,false,17,m,random
A-amazement-04,amazement,surprise,surprise,false,17,m,random
A-amazement-05,amazement,surprise,surprise,false,17,m,random
A-amazement-06,amazement,confusion,confusion,false,17,m,random
A-amazement-07,amazement,surprise,surprise,false,17,m,random
A-amazement-08,amazement,surprise,surprise,false,17,m,random
A-amazement-09,amazement,surprise,surprise,false,17,m,random
A-amazement-10,amazement,surprise,surprise,false,17,m,random
A-ecstasy-01,ecstasy,pride,pride,false,17,m,random
A-ecstasy-02,ecstasy,relief,relief,false,17,m,random
A-ecstasy-03,ecstasy,happiness,happiness,false,17,m,random
A-ecstasy-04,ecstasy,joy,joy,false,17,m,random
A-ecstasy-05,ecstasy,joy,joy,false,17,m,random
A-ecstasy-06,ecstasy,pride,joy,true,17,m,random
A-ecstasy-07,ecstasy,pride,joy,true,17,m,random
A-ecstasy-08,ecstasy,joy,joy,false,17,m,random
A-ecstasy-09,ecstasy,excitement,excitement,false,17,m,random
A-ecstasy-10,ecstasy,joy,joy,false,17,m,random
A-grief-01,grief,sadness,sadness,false,17,m,random
A-grief-02,grief,sadness,sadness,false,17,m,random
A-grief-03,grief,grief,grief,false,17,m,random
A-grief-04,grief,fear,fear,false,17,m,random
A-grief-05,grief,grief,grief,false,17,m,random
A-grief-06,grief,sadness,sadness,false,17,m,random
A-grief-07,grief,sadness,sadness,false,17,m,random
A-grief-08,grief,sadness,sadness,false,17,m,random
A-grief-09,grief,sadness,sadness,false,17,m,random
A-grief-10,grief,sadness,sadness,false,17,m,random
A-loathing-01,loathing,disgust,disgust,false,17,m,random
A-loathing-02,loathing,disappointment,Dis,true,17,m,random
A-loathing-03,loathing,anger,anger,false,17,m,random
A-loathing-04,loathing,disgust,disgust,false,17,m,random
A-loathing-05,loathing,disgust,disgust,false,17,m,random
A-loathing-06,loathing,disgust,disgust,false,17,m,random
A-loathing-07,loathing,anger,anger,false,17,m,random
A-loathing-08,loathing,disgust,disgust,false,17,m,random
A-loathing-09,loathing,disgust,disgust,false,17,m,random
A-loathing-10,loathing,frustration,frustration,false,17,m,random
A-rage-01,rage,anger,anger,false,17,m,random
A-rage-02,rage,anger,anger,false,17,m,random
A-rage-03,rage,anger,anger,false,17,m,random
A-rage-04,rage,anger,anger,false,17,m,random
A-rage-05,rage,anger,anger,false,17,m,random
A-rage-06,rage,anger,anger,false,17,m,random
A-rage-07,rage,anger,anger,false,17,m,random
A-rage-08,rage,anger,anger,false,17,m,random
A-rage-09,rage,anger,anger,false,17,m,random
A-rage-10,rage,anger,anger,false,17,m,random
A-terror-01,terror,fear,fear,false,17,m,random
A-terror-02,terror,fear,fear,false,17,m,random
A-terror-03,terror,fear,fear,false,17,m,random
A-terror-04,terror,fear,fear,false,17,m,random
A-terror-05,terror,fear,fear,false,17,m,random
A-terror-06,terror,fear,fear,false,17,m,random
A-terror-07,terror,fear,fear,false,17,m,random
A-terror-08,terror,fear,fear,false,17,m,random
A-terror-09,terror,anxiety,anxiety,false,17,m,random
A-terror-10,terror,fear,fear,false,17,m,random
A-vigilance-01,vigilance,fear,fear,false,17,m,random
A-vigilance-02,vigilance,anxiety,anxiety,false,17,m,random
A-vigilance-03,vigilance,fear,fear,false,17,m,random
A-vigilance-04,vigilance,anxiety,anxiety,false,17,m,random
A-vigilance-05,vigilance,anxiety,anxiety,false,17,m,random
A-vigilance-06,vigilance,stress,anxiety,true,17,m,random
A-vigilance-07,vigilance,anxiety,anxiety,false,17,m,random
A-vigilance-08,vigilance,anticipation,anticipation,false,17,m,random
A-vigilance-09,vigilance,anxiety,anxiety,false,17,m,random
A-vigilance-10,vigilance,anxiety,anxiety,false,17,m,random
A-admiration-01,admiration,surprise,surprise,false,18,m,random
A-admiration-02,admiration,relief,relief,false,18,m,random
A-admiration-03,admiration,relief,relief,false,18,m,random
A-admiration-04,admiration,trust,trust,false,18,m,random
A-admiration-05,admiration,relief,relief,false,18,m,random
A-admiration-06,admiration,relief,relief,false,18,m,random
A-admiration-07,admiration,relief,relief,false,18,m,random
A-admiration-08,admiration,trust,trust,false,18,m,random
A-admiration-09,admiration,betrayal,betrayal,false,18,m,random
A-admiration-10,admiration,relief,relief,false,18,m,random
A-amazement-01,amazement,surprise,surprise,false,18,m,random
A-amazement-02,amazement,surprise,surprise,false,18,m,random
A-amazement-03,amazement,surprise,surprise,false,18,m,random
A-amazement-04,amazement,surprise,surprise,false,18,m,random
A-amazement-05,amazement,surprise,surprise,false,18,m,random
A-amazement-06,amazement,confusion,confusion,false,18,m,random
A-amazement-07,amazement,surprise,surprise,false,18,m,random
A-amazement-08,amazement,surprise,surprise,false,18,m,random
A-amazement-09,amazement,surprise,surprise,false,18,m,random
A-amazement-10,amazement,surprise,surprise,false,18,m,random
A-ecstasy-01,ecstasy,pride,pride,false,18,m,random
A-ecstasy-02,ecstasy,relief,relief,false,18,m,random
A-ecstasy-03,ecstasy,happiness,relief,true,18,m,random
A-ecstasy-04,ecstasy,joy,joy,false,18,m,random
A-ecstasy-05,ecstasy,joy,joy,false,18,m,random
A-ecstasy-06,ecstasy,pride,pride,false,18,m,random
A-ecstasy-07,ecstasy,pride,pride,false,18,m,random
A-ecstasy-08,ecstasy,joy,joy,false,18,m,random
A-ecstasy-09,ecstasy,excitement,excitement,false,18,m,random
A-ecstasy-10,ecstasy,joy,joy,false,18,m,random
A-grief-01,grief,sadness,sadness,false,18,m,random
A-grief-02,grief,sadness,sadness,false,18,m,random
A-grief-03,grief,grief,grief,false,18,m,random
A-grief-04,grief,fear,fear,false,18,m,random
A-grief-05,grief,grief,grief,false,18,m,random
A-grief-06,grief,sadness,sadness,false,18,m,random
A-grief-07,grief,sadness,grief,true,18,m,random
A-grief-08,grief,sadness,sadness,false,18,m,random
A-grief-09,grief,sadness,sadness,false,18,m,random
A-grief-10,grief,sadness,sadness,false,18,m,random
A-loathing-01,loathing,disgust,disgust,false,18,m,random
A-loathing-02,loathing,disappointment,disappointment,false,18,m,random
A-loathing-03,loathing,anger,anger,false,18,m,random
A-loathing-04,loathing,disgust,disgust,false,18,m,random
A-loathing-05,loathing,disgust,disgust,false,18,m,random
A-loathing-06,loathing,disgust,disgust,false,18,m,random
A-loathing-07,loathing,anger,anger,false,18,m,random
A-loathing-08,loathing,disgust,disgust,false,18,m,random
A-loathing-09,loathing,disgust,disgust,false,18,m,random
A-loathing-10,loathing,frustration,frustration,false,18,m,random
A-rage-01,rage,anger,anger,false,18,m,random
A-rage-02,rage,anger,anger,false,18,m,random
A-rage-03,rage,anger,anger,false,18,m,random
A-rage-04,rage,anger,anger,false,18,m,random
A-rage-05,rage,anger,anger,false,18,m,random
A-rage-06,rage,anger,anger,false,18,m,random
A-rage-07,rage,anger,anger,false,18,m,random
A-rage-08,rage,anger,anger,false,18,m,random
A-rage-09,rage,anger,anger,false,18,m,random
A-rage-10,rage,anger,anger,false,18,m,random
A-terror-01,terror,fear,fear,false,18,m,random
A-terror-02,terror,fear,fear,false,18,m,random
A-terror-03,terror,fear,fear,false,18,m,random
A-terror-04,terror,fear,fear,false,18,m,random
A-terror-05,terror,fear,fear,false,18,m,random
A-terror-06,terror,fear,fear,false,18,m,random
A-terror-07,terror,fear,fear,false,18,m,random
A-terror-08,terror,fear,fear,false,18,m,random
A-terror-09,terror,anxiety,fear,true,18,m,random
A-terror-10,terror,fear,fear,false,18,m,random
A-vigilance-01,vigilance,fear,fear,false,18,m,random
A-vigilance-02,vigilance,anxiety,anxiety,false,18,m,random
A-vigilance-03,vigilance,fear,fear,false,18,m,random
A-vigilance-04,vigilance,anxiety,anxiety,false,18,m,random
A-vigilance-05,vigilance,anxiety,anxiety,false,18,m,random
A-vigilance-06,vigilance,stress,anxiety,true,18,m,random
A-vigilance-07,vigilance,anxiety,anxiety,false,18,m,random
A-vigilance-08,vigilance,anticipation,anticipation,false,18,m,random
A-vigilance-09,vigilance,anxiety,anxiety,false,18,m,random
A-vigilance-10,vigilance,anxiety,anxiety,false,18,m,random
A-admiration-01,admiration,surprise,love,true,19,m,random
A-admiration-02,admiration,relief,relief,false,19,m,random
A-admiration-03,admiration,relief,relief,false,19,m,random
A-admiration-04,admiration,trust,trust,false,19,m,random
A-admiration-05,admiration,relief,relief,false,19,m,random
A-admiration-06,admiration,relief,relief,false,19,m,random
A-admiration-07,admiration,relief,relief,false,19,m,random
A-admiration-08,admiration,trust,relief,true,19,m,random
A-admiration-09,admiration,betrayal,betrayal,false,19,m,random
A-admiration-10,admiration,relief,relief,false,19,m,random
A-amazement-01,amazement,surprise,surprise,false,19,m,random
A-amazement-02,amazement,surprise,surprise,false,19,m,random
A-amazement-03,amazement,surprise,surprise,false,19,m,random
A-amazement-04,amazement,surprise,surprise,false,19,m,random
A-amazement-05,amazement,surprise,surprise,false,19,m,random
A-amazement-06,amazement,confusion,confusion,false,19,m,random
A-amazement-07,amazement,surprise,surprise,false,19,m,random
A-amazement-08,amazement,surprise,joy,true,19,m,random
A-amazement-09,amazement,surprise,surprise,false,19,m,random
